Machine Type,Power Rating (kW),Utilization Rate (%),Production Volume,Batch Size,Shift Timing,Ambient Temperature (°C),Production Time (min),Energy Consumption (kWh)
Assembly,28.640140574120515,60.31074519132797,1438,434,Day,25.012333823000695,532.4404533518788,159.39350227473497
Packaging,35.46564141434912,49.82509389285305,4977,52,Day,33.317427765191695,59.7280551157097,26.153855406406016
Packaging,21.91829715833436,50.11501595339983,428,120,Evening,26.73691753051583,102.79204568994541,17.542467464899303
Assembly,17.303885243483972,46.355923238040106,1593,146,Night,22.93607659917163,156.96005474288492,16.048512449565525
Packaging,34.663513522849854,54.07322404081627,2929,134,Day,21.529976520225265,108.97366695840374,37.21933712874081
Molding,23.22472171610293,91.01723429084969,1586,447,Evening,14.142659798855446,769.8745870872636,267.3754985491481
Molding,15.835925248637121,65.36571852260965,3835,288,Night,18.423941082220637,643.736583995992,100.21332685266341
Packaging,10.022167383410157,46.816710965447285,837,225,Day,23.169192835008474,216.71929579251184,23.41141437292948
Packaging,34.332776056002686,56.91687019185727,3988,342,Night,25.01085318258438,350.6279109598441,113.27004684242063
Packaging,24.48595133920947,37.40812884549976,4943,180,Night,20.639968347637215,203.1806701876955,31.871334365554322
Packaging,40.092438826938235,93.28250178171166,1894,226,Day,30.623660189312528,234.13519317475942,150.65815827438252
Assembly,25.007055932524096,58.573848246400246,1402,150,Night,28.908243227028976,209.26385436343278,53.49914013673974
Assembly,29.44013792952907,98.6273843215153,2768,489,Evening,27.22033121518449,720.4327744735791,354.7952029236622
Packaging,26.283398912615397,54.32771412837634,4338,266,Night,30.561764934053087,300.6703392597802,72.56714519493798
Assembly,36.022991644373846,88.54492330589848,3982,237,Day,31.05865658025101,335.848071184532,177.5340390104593
Packaging,24.24556648059873,47.94697193040172,4266,295,Night,22.464810483124413,274.3048227919204,52.81379486715245
Packaging,48.550705997692354,35.330702536432156,737,402,Day,22.5779590043622,414.943831497998,123.43759188798685
Packaging,47.4458794639412,32.22133531716605,4662,318,Evening,24.47331941530247,306.4706213828228,79.91229787364023
Molding,52.7053393275495,72.43178986513485,2741,432,Day,22.975160269714912,982.0747196566412,635.0081098986021
Molding,56.17441298749191,51.810157017151255,140,230,Day,16.834914831225106,504.235356534737,248.3122142370359
Molding,33.55870504605077,61.046391633307984,4085,355,Evening,27.25769260906428,553.3311836581101,195.01993193550595
Assembly,31.457215871579685,87.30529249205567,3046,452,Night,25.113375916819933,471.561230120585,219.7901900755815
Molding,47.62044444279574,47.36756599863615,870,203,Evening,30.689075163970607,383.09359157720667,141.43041700426386
Assembly,37.845836997541646,51.60567337144393,4474,230,Night,18.010089335102272,295.37606068030607,83.70930477670785
Assembly,45.627143824218834,89.1735329541067,3116,106,Day,29.300005429419535,111.86193122416151,80.57604845030266
Molding,46.38388930832137,64.49335913404528,3810,471,Night,35.46694037376099,864.3748754824799,432.1124532816821
Assembly,49.91538832913842,87.93656169367412,157,442,Day,20.893304027253052,543.0559246287315,399.7956855510356
Molding,28.72827839191637,56.21332024264215,4363,95,Day,22.220202837059766,195.80772766043194,52.03475263173176
Molding,51.98389162749206,57.8858986578976,1753,399,Day,25.968511178183345,622.0584267283804,310.5986419854665
Packaging,37.90539291330657,41.69968532447794,3337,135,Day,27.30616123003996,135.50505537049568,24.92984163506393
Molding,45.18654937032089,94.14420975164765,181,284,Evening,14.362399952851263,524.8496803771753,370.3552009832392
Molding,27.640108552559944,92.77485858088266,4329,437,Day,29.338715500980168,905.7049174241902,386.1266323984902
Assembly,41.424071696920905,98.89519101953414,1608,430,Day,15.909622553834176,497.15356020334815,336.0312796782194
Packaging,46.015040893903965,58.17129890187981,361,131,Night,29.072528369879294,126.79539013713423,55.684504514717425
Molding,22.49032615298702,87.30304592310495,3806,227,Day,15.528723129686213,365.27129372905137,121.7084109257825
Assembly,35.01987348466817,59.0467612170483,4214,375,Night,21.473851455343056,383.0011144398895,134.41851899565003
Molding,30.822471796933208,61.80091522446809,2417,142,Day,29.772188794502014,269.13158075411656,85.60410031752518
Molding,59.49830972615409,88.09995755163771,4772,438,Night,21.612233592747433,926.8496363142003,803.4491889776315
Assembly,29.153312633267262,42.41567396204798,3902,247,Evening,30.30896501859344,272.6726551989196,51.59313698506525
Assembly,19.132806951877708,45.421765412322664,3011,211,Night,25.12763733356046,239.62294568869243,39.087629587110825
Assembly,25.274305008873302,52.03097682770705,768,275,Evening,25.52296548336778,345.77918674794523,75.28583154883168
Packaging,36.15353559266505,85.17253227500402,1370,242,Night,22.631022811402428,221.24874211467713,105.59220119540984
Packaging,13.043574853983051,56.085608455765794,1834,195,Day,20.149291734419982,167.84502286457266,25.314092271300286
Assembly,34.144076808849505,55.07177457965331,3914,303,Evening,33.99534226500897,430.5418087672936,136.41855047534168
Molding,56.6987884405871,99.91714416786692,4119,332,Day,25.500650290773105,502.2048992538713,481.2783948708229
Packaging,44.014511506314015,56.86643001696356,4815,59,Evening,17.372257633181913,68.58098503148456,43.14321111867887
Molding,15.248329759583202,47.34393754209109,3957,179,Day,27.9054006924078,341.1892688650942,40.563268477158765
Assembly,49.73559514956273,73.62495747406604,1999,494,Night,17.518077839703114,641.3440194838943,388.6499493084757
Molding,45.5388923377862,86.13159663685005,2331,423,Night,24.367639419332534,636.1854066359458,421.1522863133142
Molding,19.789479567073137,34.872548360621145,540,455,Day,18.411990633826417,1011.7427515103412,117.36515109749165
Packaging,10.496643566776939,73.32245617969326,680,443,Day,20.38472614164274,524.3337703201879,65.53046267683166
Packaging,16.851305451686052,32.501481911615734,3421,364,Evening,25.754995550734844,318.9632705540993,32.30013446524994
Assembly,43.52703682742954,66.84326456856625,475,426,Day,26.044546704185056,515.2243000977284,247.68085944310317
Assembly,10.865572997806549,47.98940946304664,3901,140,Day,18.52151872504173,159.6936415285322,16.11796797478716
Molding,23.191070573668153,51.464918837123,1907,445,Day,25.62839301176105,793.8538243426536,162.18016141331165
Molding,48.350668576074014,62.696717478766786,828,112,Day,16.337103629202517,201.16223173944064,99.00995530366966
Molding,40.13330572311049,94.8975222521911,2537,64,Evening,30.577130654911624,123.74561244099766,72.07573965366895
Assembly,41.30942841440768,79.74671146115135,4375,291,Day,25.049339622601497,418.0417368831484,226.44507763066088
Packaging,39.84602015307152,95.57919173991475,2523,496,Night,24.879319678928404,591.4629688696449,371.52626150401386
Assembly,12.02405548487219,76.19797031910744,2991,242,Day,20.798802705921634,274.96271763821085,40.2913144834005
Molding,54.84054811651927,30.497542296150176,2476,471,Day,21.138886562754777,999.0219247089636,272.1671525695886
Packaging,19.08127337129075,48.59096381433743,2068,410,Evening,29.17709502773356,421.13999445942926,66.30278983666872
Packaging,32.13569760919055,93.40408044042617,2347,265,Day,26.84209628842624,227.19818630295418,122.50886728932959
Assembly,35.77152626111115,75.04118646774214,2843,311,Day,29.642061000978174,340.63920009976687,155.30664641562078
Assembly,16.745128435403814,98.71530655991924,2956,270,Day,21.354463241096038,295.7973620503752,81.16552861473997
Assembly,49.049250268038975,40.91748134528069,1859,183,Day,23.852011017303287,230.59694004933377,84.02983661105549
Molding,35.43148589219083,50.77234831745636,2012,343,Day,26.532136384660323,757.4708964134752,227.33709709019655
Molding,14.766849388674885,55.36573616619254,3772,353,Night,23.861334551179592,573.0170195461695,83.03328746799912
Packaging,47.490481791113616,52.85904727171174,3908,64,Evening,27.191528162997173,62.86120739622405,25.58883369015432
Molding,40.14085647327686,47.639407110491646,2082,377,Day,21.988382993381336,832.4959064718075,272.6228086158923
Molding,45.561273503106065,61.04260010297445,2777,78,Day,18.8987070377447,123.48439981076572,59.6999292246012
Molding,37.208437916842755,74.96086863585597,1794,307,Day,26.955713063027062,760.9306246693134,356.0177440281984
Molding,52.06742182929444,51.78798460206872,4631,380,Evening,17.67233960413176,928.5470009243132,424.51367962901696
Packaging,11.325338487728436,35.5789946319979,1837,250,Day,35.20001595481159,276.480080623495,16.60482695372034
Packaging,20.73513461108591,79.59727688252144,145,449,Day,23.36468769412206,401.4513642639389,106.28698532698812
Assembly,28.785934256107687,62.1311589046888,2041,491,Day,22.985969495931403,619.0343160015459,186.43449939184202
Molding,15.676973583058082,68.95376142630442,4439,137,Night,26.080249585946635,341.08861101063866,62.133669603671606
Assembly,38.23626677306633,61.87804600147406,255,211,Day,27.048454400230252,285.8283825319847,116.54476574099003
Assembly,25.74653656222563,92.32502524184372,3565,476,Day,22.550668363324213,571.3653817224736,221.85415723665113
Molding,25.088063532870915,69.11214980164661,1061,73,Evening,25.967717856213323,129.6418912538041,47.36634474877103
Assembly,10.135153872336492,94.62937878962248,1044,290,Night,22.35664905253358,376.5425325554861,69.22709547673763
Molding,46.55185496399778,65.74027390892002,1378,151,Evening,31.113809834198545,243.17930795443286,125.40919221437956
Assembly,43.35237235491447,50.48117135681973,1485,330,Day,29.216159963460555,407.8606749506283,154.86862671922705
Assembly,25.80162142725994,54.88098110233376,4154,474,Day,22.426565160031867,605.587460341843,141.16688902999869
Molding,39.082462897601545,66.549050550935,4019,166,Night,22.925131537335513,321.42155149114046,140.35461497693325
Molding,22.92895804462072,67.0992606463506,1836,82,Night,22.127112685660773,190.22801686558685,50.33362930194738
Assembly,34.887905851205325,78.11363910842641,2966,413,Night,24.6855684233729,588.4460785040351,267.9030261764532
Assembly,10.485498332608021,45.714641053064156,2524,303,Evening,27.417087451047564,403.99570926185027,29.84445160247313
Packaging,29.54575588395034,76.11900299758511,4348,348,Evening,28.348461293418072,373.873579416276,136.99446211055394
Assembly,35.76821927362769,84.50116058665266,3938,66,Day,25.620455821447994,77.63176677280154,34.37422163813717
Molding,56.07320511502723,77.3614392626893,2919,56,Evening,26.017538248704895,95.77230152890002,71.49383796665995
Molding,30.304119221869644,63.727967687231356,3323,492,Evening,24.60481449634361,981.1416505364865,315.027681559177
Assembly,40.60760811924119,99.41764557817838,2750,76,Evening,29.669595576043804,92.24992759168047,62.28034029365063
Molding,40.68897743728803,58.33692113904513,339,85,Day,23.34514193296514,162.3525219728191,71.26979098031693
Assembly,47.08048451700322,37.461343020588046,3354,452,Night,34.679349269031015,622.7605968177368,180.19679074999132
Packaging,25.935107026377224,87.50529507851401,4626,320,Day,31.80479877828251,328.6050487447226,120.08048409795767
Assembly,22.76381359491952,44.85408532162927,599,119,Night,23.577307115410463,174.59619275283964,23.497323802420134
Molding,54.582815937318905,79.92999010317095,3969,234,Day,24.522593247936687,379.862111605604,277.76580338076894
Assembly,11.969776056331565,42.52833979005881,4492,277,Day,9.917213449621654,351.62329165127915,26.396631899926067
Assembly,15.455415717347073,31.181417360055757,2330,118,Night,18.77252260535957,130.3364323151711,5.125886694792459
Assembly,13.296177383361778,41.185902265231796,3728,102,Night,22.763111677799607,129.06964348909764,9.32468080198416
Packaging,43.7243982630561,56.38920876030753,1529,286,Day,22.906489538984605,300.9169496952043,123.78308646953951
Molding,12.50915632177533,37.46327729908588,626,246,Evening,27.615366141971165,411.98231282482067,31.60191502744095
Packaging,44.46628621988192,43.83753589649774,1908,51,Night,28.85132973125171,57.617675246004325,27.952789739703775
Packaging,28.050711814850672,83.5238394379075,1310,156,Day,16.769419194784483,139.5314564918767,53.77686667568499
Molding,12.193213384990596,83.89185255839915,4047,195,Day,19.278585417267916,364.28314885256765,49.3379806310517
Molding,31.278968506178007,87.22417590336838,1148,209,Evening,18.21508431515146,494.6964566909105,226.35229155474997
Molding,20.96644037016171,88.88086655833148,4494,288,Evening,17.94331943114695,530.7666686304503,165.5048053218923
Molding,41.971223398663824,59.43051262296288,4768,418,Evening,24.870537094882202,873.0578508951918,367.9720030048043
Molding,44.60922191623903,90.728476248547,1254,175,Evening,29.742774847634568,319.1888517133038,216.9568819411356
Assembly,29.501102816199992,66.81558125098302,775,206,Night,31.450839181228943,278.57487158529443,92.85138238640428
Molding,13.944937221104158,62.94179818552057,3138,354,Day,30.924154294527526,697.5467939872625,91.67494461199237
Molding,43.49418260962569,80.29754302970431,3378,421,Day,15.628155421194412,831.7582025492298,485.37054221733354
Packaging,43.68155134422085,44.967288795193504,2385,257,Day,22.622301172118917,270.5545963735883,86.1332531707105
Molding,46.575565311667276,85.26481637792304,2339,252,Night,25.90485531656313,560.0759638220944,367.40748704710575
Packaging,43.19831675821274,60.06260785963423,1151,365,Day,28.80618126854017,398.6551995294072,174.04484158093481
Molding,21.624457130442597,38.91067898026323,3278,176,Day,12.290273881186266,287.9891958399569,37.91962822909978
Molding,54.66662110351117,38.35183394618773,3394,333,Night,21.132900817428432,698.4165007079729,247.7204337735312
Assembly,22.887738025918512,41.54347206926901,528,391,Day,32.29907118099708,584.1465068260895,90.79757415110984
Assembly,10.536192570079642,92.34009139706477,2231,204,Evening,24.535839763223812,238.75126479464836,43.58886180645108
Packaging,43.73566585316283,99.36564755813332,597,185,Evening,31.89688173961143,162.0432518437323,123.58476193488798
Packaging,47.67285075858907,54.98816594408984,2384,200,Day,28.378342652324392,210.88041172704166,93.24095817307227
Packaging,36.222327896693955,50.450069654370836,3966,81,Day,21.99999061418872,75.83450345905982,22.694332113615634
Molding,23.108958262244382,45.31396808160361,950,64,Night,27.6405318504663,100.9816599273999,28.4685555011486
Molding,24.083734285561455,87.66715340170718,2759,396,Night,30.444792872672917,725.2028243211123,258.9648880120999
Packaging,28.66371493742478,44.644523769321324,2991,177,Night,23.18424612255187,173.51813938769268,46.44489870864709
Packaging,45.91324318405678,94.68630909511889,1158,428,Evening,21.489873511151774,418.86780650831747,302.3004238586385
Packaging,15.983906245902336,76.71452652798979,2244,473,Evening,19.76362765009238,442.68651517306284,94.23450193147987
